2021-12-09 12:07:21,b'42 new cases and 2 new deaths in Afghanistan \n\n[13:07 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 12:05:43,"b'#Breaking_News \nThe National Center for Disease Control on Thursday 09/12/2021, records 495 cases of #coronavirus,\xe2\x80\xa6 https://t.co/VypcCoOuFj'"
2021-12-09 12:04:57,"b'#Vietnam announces 15,311 new #coronavirus cases, death toll exceeds 27,000\nhttps://t.co/SYJJAtWd5Z'"
2021-12-09 12:04:51,b'In game through the legs dunks in Nba history: 1\n\nIn game through the legs dunks in 2021-22 season: 2 \n\xf0\x9f\x98\xb3\xf0\x9f\x98\xb3\n#NBA75\xe2\x80\xa6 https://t.co/GuUARmsoN3'
2021-12-09 12:04:47,b'@Reuters NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News @GovCanHealth @TGAgovau\xe2\x80\xa6 https://t.co/1Ib0KoWTxE'
2021-12-09 12:04:25,b'@fifarahman @ACTAccelerator @DrTedros NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson\xe2\x80\xa6 https://t.co/9jiwB1saWl'
2021-12-09 12:04:22,b'#MarsHillBlog Post On Metropolitan police refusal to investigate Downing Street parties #Coronavirus #BorisJohnson\xe2\x80\xa6 https://t.co/IgwYwMvf4L'
2021-12-09 12:04:07,b'#UAE had approved its first #coronavirus jab for mass use on December 9 last year\n\nhttps://t.co/u4PQG2EnKt #UAE #Dubai #DXB'
2021-12-09 12:03:50,b'#Love #support #empathy &amp; #equanimity is what we need to get over #Coronavirus. Stockpiling on these essentials can\xe2\x80\xa6 https://t.co/aFu6e7XhM3'
2021-12-09 12:02:45,b'#worldhealthorganization Why don\xe2\x80\x99t you urge #governments to forbid #airplanes with tourists? #coronavirus #COVID19\xe2\x80\xa6 https://t.co/u56R8UuKnQ'
2021-12-09 12:02:30,b'Stillbirths exploding in #Canada ? #coronavirus #vaccine https://t.co/h7YACRbWEx'
2021-12-09 12:02:10,b'#MarsHillBlog Post On Prime Minister of Finland apologising for going clubbing after being urged to isolate after b\xe2\x80\xa6 https://t.co/Drtjr5v6Fu'
2021-12-09 12:01:55,"b'4,428 new cases and 62 new deaths in Croatia \n\n[13:01 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-12-09 12:01:52,b'The AP Interview: CDC chief says #omicron mostly mild so far. So why the panic? Why the latest wave of draconian ma\xe2\x80\xa6 https://t.co/AY4JuSttpG'
2021-12-09 12:01:31,b'IWITOT 2020: Sweet Farm\xe2\x80\x99s Goat 2 Meeting\nhttps://t.co/gVfhvsFQ38 @TheSweetFarm \n#SOFIIisHOT #Fundraising\xe2\x80\xa6 https://t.co/CYTksG6Svt'
2021-12-09 12:01:23,"b'The latest #coronavirus data shows that, in the 7 days leading up to 5 December, #Craven district had the highest r\xe2\x80\xa6 https://t.co/Nj3ACxFLM0'"
2021-12-09 12:01:18,"b'We continue to follow all recommendations, so we can help stop the spread of #coronavirus and ensure that we delive\xe2\x80\xa6 https://t.co/4lSykThmGM'"
2021-12-09 12:01:05,"b'errr @travelobiz #fact : The UK didn\xe2\x80\x99t turn down 50,000 ventilators offered by the EU. #coronavirus #moronavirus #covidiots #covid19'"
2021-12-09 12:00:54,"b""India Removes Singapore From 'At Risk' Countries: Check Updated List\n\n#AtRiskCountries #Coronavirus #COVID19\xe2\x80\xa6 https://t.co/Cvnt0cOmuC"""
2021-12-09 12:00:39,b'#COVID-19 #coronavirus #omicron #variant \xe2\x80\x98stealth\xe2\x80\x99 version found ... \n\n| #PCR | #SARSCoV2 | #publichealth |\xe2\x80\xa6 https://t.co/g8n9MRsYeU'
2021-12-09 12:00:37,"b'Antibodies from Pfizer vaccine may be up to 40 times less effective against Omicron, first lab tests suggest.\xe2\x80\xa6 https://t.co/sD43BLXas9'"
2021-12-09 12:00:20,b'New COVID-19 Data at 2021-12-09 07:00:00 am EST #Coronavirus #COVID19 #COVID_19 https://t.co/cCg8fP4wQ8'
2021-12-09 12:00:13,b'\xf0\x9f\x8f\xab Create a safe space for #students and staff in 2022.\n\n\xf0\x9f\x98\xb7 #Airsterilisers are the perfect solution against covid-19\xe2\x80\xa6 https://t.co/Boo1oJd9qQ'
2021-12-09 12:00:08,b'New #COVID19 variants are spreading fast. Get vaccinated now so you can be as safe as possible around loved ones th\xe2\x80\xa6 https://t.co/WXCdeeWjna'
2021-12-09 12:00:03,"b'If country is to be kept open without a #lockdown, citizens should fulfill responsibilities properly \n\n#lka\xe2\x80\xa6 https://t.co/zD3enG2IRn'"
2021-12-09 12:00:00,"b'For more than a year, Vilans mapped the corona policies in long-term care of eight European countries to compare re\xe2\x80\xa6 https://t.co/PLeCQ3gp3r'"
2021-12-09 12:00:00,b'Teachback &amp; checking understanding has never been more important. Watch the video from @SSKS_Online &amp; @NESKnowledge\xe2\x80\xa6 https://t.co/SAqeG8wWWI'
2021-12-09 11:59:29,b'COVID-19: What you need to know about the #coronavirus pandemic on 9 December https://t.co/9IFOY2hFxa #COVID19 https://t.co/3heecwCR6J'
2021-12-09 11:59:23,b'Great to see our paper on citizens\xe2\x80\x99 and health care professionals\xe2\x80\x99 searches for smell/taste disorders and\xe2\x80\xa6 https://t.co/4bF5YQZwJE'
2021-12-09 11:58:46,b'#virus Links to CORONAVIRUS VACCINES #coronavirus #vaccines #CovidVaccines #pandemic #FoxNews #fake_vaccine\nhttps://t.co/6ZbwQDwpu8'
2021-12-09 11:58:37,b'The rules change again and I get out of isolation at midnight! Watch out! \n\n#morningcommute #isolation #rules\xe2\x80\xa6 https://t.co/hrH9TH40oI'
2021-12-09 11:57:01,b'Every single #Guru asked to comment re. #Omicron specifically or #Coronavirus in general should be asked about\xe2\x80\xa6 https://t.co/b98EHuiTie'
2021-12-09 11:56:28,b'11 new cases in Senegal \n\n[12:56 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:55:26,b'What is the link between #HIV / #AIDS / #COVID19 and the microbiome? https://t.co/aI8soyCnHt via @debugliesnews\xe2\x80\xa6 https://t.co/I82Zt72Nyu'
2021-12-09 11:55:14,b'Business Secretary chairs Build Back Better Business Council meeting https://t.co/s9G9DSwOu6 #Covid19  #Covid-19\xe2\x80\xa6 https://t.co/ULvGAJxQZJ'
2021-12-09 11:54:53,b'A wave of outrage erupted on the southern European internet over a #cartoon by the #Spanish newspaper La Tribuna de\xe2\x80\xa6 https://t.co/U8EhR5Qt82'
2021-12-09 11:51:36,"b'""#Coronavirus Cases Are Rising Among Children in South African Hospitals"" https://t.co/NTgLcqusUu #Maskenpflicht\xe2\x80\xa6 https://t.co/WBjdNdnHhg'"
2021-12-09 11:51:08,b'Now in Al-Hakim Laboratories for Medical Analysis\n Receive your result the same day\n Corona test approved for trave\xe2\x80\xa6 https://t.co/4d0PlQd6wP'
2021-12-09 11:51:02,b'156 new cases in Iceland \n\n[12:51 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:50:05,"b""Remember when @RealDonaldTrump said 'Let's see how it works. It may; it may not. But we may have some incredible re\xe2\x80\xa6 https://t.co/ft3OpjNfBE"""
2021-12-09 11:50:00,b'Here\xe2\x80\x99s what new research says about the #Omicron variant of #coronavirus.\n\nhttps://t.co/lcSpiq0ykr'
2021-12-09 11:49:23,b'@EU_Commission NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News @GovCanHealth\xe2\x80\xa6 https://t.co/ypcpnyCHZy'
2021-12-09 11:49:02,"b'Cases: 267,991,689 (+0) \nDeaths: 5,282,628 (+18) \nRecovered: 0 (+0) \nActive Cases: 267,991,689 (100%)\nCompleted Cas\xe2\x80\xa6 https://t.co/4daMAwcYIX'"
2021-12-09 11:48:56,"b'#WA Summary: 9/12\nCases to date: : 1,123\nDaily Local:0\nDaily O/S: 1 \nCurrent active: 2 (HQ)\nHospitalised: 0\n\n#WA Va\xe2\x80\xa6 https://t.co/e1biIatgBU'"
2021-12-09 11:48:49,b'The @MOPHQatar has just announced the latest #COVID19 figures here in Qatar. Check them out here.\n\n#Qatarnews\xe2\x80\xa6 https://t.co/3x7CufTcGg'
2021-12-09 11:48:03,b'#CoronaVirus hasn\xe2\x80\x99t made it easy to grow a #taxi #business. That\xe2\x80\x99s why we\xe2\x80\x99ve teamed up to bring you a\xc2\xa0referral\xc2\xa0prog\xe2\x80\xa6 https://t.co/trF9WxPdEL'
2021-12-09 11:47:53,b'The @MOPHQatar has just announced the latest #COVID19 figures here in Qatar. Check them out here.\n\n#ILoveQatar\xe2\x80\xa6 https://t.co/JKMGadrvnf'
2021-12-09 11:47:03,"b'Media Release - 2021.12.09 -\nJapan Keen on Attracting Skilled Workers from Sri Lanka, New Ambassador Tells Prime Mi\xe2\x80\xa6 https://t.co/DenYg8dx5K'"
2021-12-09 11:46:46,b'No Covid vaccine no liquor in Assam\xe2\x80\x99s Barpeta \n#Assam #barpeta #BarpetaAdministration #coronavirus #COVID19 #IMFL\xe2\x80\xa6 https://t.co/F6mq79Rag5'
2021-12-09 11:46:25,b'#COVID #obesity fears as study finds the #coronavirus attacks fatty tissue https://t.co/Ck7QUi83ma'
2021-12-09 11:45:36,b'262 new cases in Bangladesh \n\n[12:45 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:45:02,"b'Cases: 267,991,689 (+633) \nDeaths: 5,282,610 (+0) \nRecovered: 0 (+0) \nActive Cases: 267,991,689 (100%)\nCompleted Ca\xe2\x80\xa6 https://t.co/PLQlIQXdKt'"
2021-12-09 11:43:00,b'#Coronavirus on the #Nile: #Egypt\xe2\x80\x99s #Covid19 November 2021 numbers in Graph https://t.co/FVvC953lVS #Mideast #Africa'
2021-12-09 11:42:38,b'The government has announced that it will reinstate rules requiring people to wear face masks in most indoor venues\xe2\x80\xa6 https://t.co/7oHaccTl1F'
2021-12-09 11:42:30,b'@medrxivpreprint Youths did not seek healthcare both before and during the COVID-19 pandemic\xe2\x80\xa6 https://t.co/rT7vZkF1Dq'
2021-12-09 11:42:13,b'Youths did not seek healthcare both before and during the COVID-19 pandemic https://t.co/zBk8rl2zJ3\xe2\x80\xa6 https://t.co/MFbI9Dvopm'
2021-12-09 11:42:01,b'STRONG LUNGS CAN PROTECT YOU AGAINST CORONA VIRUS\n\nHow I achieved my highest lung function at age 32.  See how here\xe2\x80\xa6 https://t.co/NDlEMGvYdz'
2021-12-09 11:42:01,"b""Chris ROCK TOLD THA TRUTH BACK THEN ABOUT #AIDS...THEY WON'T CURE IT THEY WILL MAKE MEDICATION TO TAKE FOR LIFE BEC\xe2\x80\xa6 https://t.co/T2svcbjoB2"""
2021-12-09 11:41:45,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nGlobally, as of 3:20pm CET, 8 December 2021, there have bee\xe2\x80\xa6 https://t.co/zPVn84iru3'"
2021-12-09 11:41:38,b'NJ School Goes to All-Remote Learning After Post-Thanksgiving COVID Spike \xe2\x80\x93 NBC New York | #coronavirus | #kids. |\xe2\x80\xa6 https://t.co/s1gLwApfum'
2021-12-09 11:41:37,b'NJ School Goes to All-Remote Learning After Post-Thanksgiving COVID Spike \xe2\x80\x93 NBC New York | #coronavirus | #kids. |\xe2\x80\xa6 https://t.co/nTvpxqSsYW'
2021-12-09 11:41:10,b'@WHO @ACTAccelerator NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News\xe2\x80\xa6 https://t.co/u5g6bNZOJK'
2021-12-09 11:40:10,"b'1,687 new cases and 11 new deaths in Slovenia \n\n[12:40 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-12-09 11:39:35,"b""Let me play virologist it's just matter of TIME before your infected with #Coronavirus go down one of Three forks i\xe2\x80\xa6 https://t.co/FseyZc714o"""
2021-12-09 11:39:23,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nThis page was last edited on 8 December 2021, at 20:53\xc2\xa0(UTC\xe2\x80\xa6 https://t.co/53KGfO0HQM'"
2021-12-09 11:39:06,b'@news18dotcom @ChandnaHimani NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News\xe2\x80\xa6 https://t.co/O4AGrFp4PX'
2021-12-09 11:38:28,b'As of today there are 559 positive COVID cases in the NMB Metro #lockdown #coronavirus'
2021-12-09 11:38:13,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nThis page was last edited on 4 December 2021, at 16:34\xc2\xa0(UTC\xe2\x80\xa6 https://t.co/v3loKc9Nx9'"
2021-12-09 11:37:42,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nThis page was last edited on 9 December 2021, at 04:14\xc2\xa0(UTC\xe2\x80\xa6 https://t.co/DO0YVkyre1'"
2021-12-09 11:37:30,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nThis page was last edited on 9 December 2021, at 09:41\xc2\xa0(UTC\xe2\x80\xa6 https://t.co/Zb5SCwluHZ'"
2021-12-09 11:37:19,b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world\nhttps://t.co/UFVo4xQU25 evaluates Google Trends and convent\xe2\x80\xa6 https://t.co/hapJKRMHq8'
2021-12-09 11:36:02,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world \nLast updated: December 09, 2021, 11:32 GMT \nCOVID-19 Coron\xe2\x80\xa6 https://t.co/yFYrAtJyyg'"
2021-12-09 11:35:53,"b'#Coronavirus #Covid19 #Covid_19 #SARSCoV2 #covid19world \nLast updated: December 09, 2021, 11:32 GMT \nCOVID-19 Coron\xe2\x80\xa6 https://t.co/zHZdC1R4AY'"
2021-12-09 11:35:24,"b'Would the US Embassy in London, @USAinUK, look favorably on a request for asylum for a family being persecuted by B\xe2\x80\xa6 https://t.co/uUbjnovBrA'"
2021-12-09 11:35:23,b'New #coronavirus entry requirements imposed for #AntiguaAndBarbuda. Definition of vaccinated is updated while inter\xe2\x80\xa6 https://t.co/u3CFZLXmmB'
2021-12-09 11:34:43,"b'4,437 new cases and 32 new deaths in Austria \n\n[12:34 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-12-09 11:34:43,b'Potential association between senescence and aging in COVID-19 https://t.co/IAeKHUEvQT @MDPIOpenAccess\xe2\x80\xa6 https://t.co/UiJNCV6Izr'
2021-12-09 11:33:19,b'#UAE had approved its first #coronavirus jab for mass use on December 9 last year\n\nhttps://t.co/iug3gghBgJ'
2021-12-09 11:32:44,b'Kremsm\xc3\xbcnster has been a starting point for the fight against the #COVID pandemic since the beginning of 2020. Thank\xe2\x80\xa6 https://t.co/sxh92cjUCC'
2021-12-09 11:32:37,b'In the news: Coronavirus live updates: Omicron variant could require fourth vaccine dose - The Washington Post\xe2\x80\xa6 https://t.co/ydjZuCz3Ak'
2021-12-09 11:32:36,b'In the news: Coronavirus: Israel looks into imposing restrictions on the unvaccinated - The Jerusalem Post\xe2\x80\xa6 https://t.co/a9h1lQdEvS'
2021-12-09 11:32:35,"b'In the news: Coronavirus Report: Michigan reports 15,385 new cases, 351 deaths over past two days - WILX\xe2\x80\xa6 https://t.co/r6PpTffpdd'"
2021-12-09 11:32:33,"b""In the news: British PM Johnson imposes COVID 'Plan B' to contain Omicron - Al Jazeera https://t.co/Ky8uwlyvQj\xe2\x80\xa6 https://t.co/Rr9GmJgcVG"""
2021-12-09 11:32:33,b'Moldova VS Belgium up to 2021-12-09\n\nMoldova\n    total cases: 105852\n    total deaths: 2269\n\nBelgium\n    total case\xe2\x80\xa6 https://t.co/tMIAjm7LcZ'
2021-12-09 11:32:22,b'ENGLAND. Tested positive for COVID-19 at time of death.\n\nNHS England has announced 105 deaths of patients who have\xe2\x80\xa6 https://t.co/bCHRpmRwtx'
2021-12-09 11:32:12,"b""Study suggests 3 doses of #Pfizer Covid #vaccine \xe2\x80\x98neutralizes #Omicron '\n\n#vaccinationCovid #vacunacion\xe2\x80\xa6 https://t.co/v8nJCOGsmB"""
2021-12-09 11:32:05,b'#Coronavirus #Dubrovnik \xe2\x80\x93 57 new cases of #Covid-19 across Dubrovnik-Neretva County in past 24 hours\xe2\x80\xa6 https://t.co/oGUfPtibgW'
2021-12-09 11:31:03,"b'30-40 pc of people will catch the new flu variants, experts say.\n#Hungary #Hungarian #dailynewshungary #epidemic\xe2\x80\xa6 https://t.co/qXKr4apOoP'"
2021-12-09 11:31:02,"b'Use OneNote to-do a performance review! Plan. Do. Check. Act.\nhttps://t.co/1MX6XKyki0,/a&gt;\n#android #CompanyWiki\xe2\x80\xa6 https://t.co/3gcnGSB5Y2'"
2021-12-09 11:31:01,"b'Use OneNote to-do a performance review! Plan. Do. Check. Act.\nhttps://t.co/CdmOvNawcY,/a&gt;\n#android #CompanyWiki\xe2\x80\xa6 https://t.co/IfDpbphUMD'"
2021-12-09 11:30:38,"b""Mask designed by @unilincoln scientists incorporates 'virus velcro' to capture over 99% of #coronavirus particles.\xe2\x80\xa6 https://t.co/vAqPKMrydL"""
2021-12-09 11:30:19,b'New COVID-19 Data at 2021-12-09 06:30:00 am EST #Coronavirus #COVID19 #COVID_19 https://t.co/mWyZKuhPhY'
2021-12-09 11:30:13,b'India reported the lowest single-day fatalities due to the #coronavirus in nearly a month. \n\nRead more coronavirus\xe2\x80\xa6 https://t.co/rTe3DdNGve'
2021-12-09 11:29:48,"b'The 65-year-old has been discharged from the hospital and is currently isolated at home, according to a notificatio\xe2\x80\xa6 https://t.co/vC15sbfTDw'"
2021-12-09 11:29:42,b'Good pleading for a long term strategy against #coronavirus .\nThis is far from over. \n\n\xe2\x81\xa6@devisridhar\xe2\x81\xa9\n https://t.co/gyADCsSH7v'
2021-12-09 11:29:17,"b'15,311 new cases and 256 new deaths in Vietnam \n\n[12:29 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-12-09 11:29:06,"b'\xe2\x80\x9cI\xe2\x80\x99ve been calling for this for a while regardless of #Omicron.\xe2\x80\x9d\n\n#PlanB is now here, but what does @anfieldbhoy ma\xe2\x80\xa6 https://t.co/BHschU9PL4'"
2021-12-09 11:27:15,b'5 Lessons From #Coronavirus That Will Help Us Tackle #ClimateChange https://t.co/eAMlk0lNe1 https://t.co/nfqrhB9omA'
2021-12-09 11:25:24,"b""\xe2\x80\x9c The Dream Vaccine \xe2\x80\x9d: \nThe pan-coronavirus vaccine that's VARIANT-PROOF!\n\n#Omicron #coronavirus #COVID19 https://t.co/2G4br62Cni"""
2021-12-09 11:24:14,b'@vonderleyen @EU_EESC NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News\xe2\x80\xa6 https://t.co/vQJrHEATcb'
2021-12-09 11:23:51,b'57 new cases in Brunei Darussalam \n\n[12:23 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:23:27,b'I\xe2\x80\x99m not hearing anything about how the vaccine rollout for children is going. Anyone have info? #VaccineSideEffects #vaccine #coronavirus'
2021-12-09 11:22:42,b'Doubt about #Omicron cases in #Lebanon | https://t.co/eg5W0mxmzn | #Coronavirus'
2021-12-09 11:22:04,b'@EU_Commission @EMA_News @ECDC_EU NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News\xe2\x80\xa6 https://t.co/CJbPANaNH8'
2021-12-09 11:20:34,b'Actus Mer/Sea News:  #coronavirus - More #Covid19 Cases on the Norwegian Breakaway As the @CruiseNorwegian Ship Sai\xe2\x80\xa6 https://t.co/untPp10TNr'
2021-12-09 11:20:32,b'#UK #antiviral #Coronavirus Test subjects wanted for COVID antiviral trial https://t.co/k9WCzYsScx'
2021-12-09 11:20:02,b'The pandemic keeps rolling! \n\n#coronavirus \n\nhttps://t.co/ansV9GM32Q'
2021-12-09 11:19:57,b'what we need...\n-\nAn a music therapist plays harp during treatment of patients suffering from the #coronavirus dise\xe2\x80\xa6 https://t.co/RJoWCAGvpS'
2021-12-09 11:19:54,b'#coronavirus Not good... \xf0\x9f\x91\x87\xf0\x9f\xa4\x94\xf0\x9f\x99\x84 https://t.co/h46BlZ1t2k'
2021-12-09 11:19:45,b'@LeaNachtigall Genau -  vielleicht noch weniger Risiko! Omicron\xe2\x80\x99s less severe cases prompt cautious optimism in Sou\xe2\x80\xa6 https://t.co/SFLC0CGy4A'
2021-12-09 11:19:35,b'Terrible ... \n#BFMTV #CNEWS #LCI @andrebercoff @DIVIZIO1 @ivanrioufol @PascalPraud #AntiPassSanitaire\xe2\x80\xa6 https://t.co/x90H5ZE7QR'
2021-12-09 11:18:24,"b'1,212 new cases and 5 new deaths in Laos \n\n[12:18 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'"
2021-12-09 11:17:54,b'Why aren\xe2\x80\x99t the people at the covid test centres wearing masks?  #COVID #Covid19UK #coronavirus #nhs #CovidTesting\xe2\x80\xa6 https://t.co/e7ePwk8o1N'
2021-12-09 11:16:50,"b'If you need to go out in public, maintain two metres (six feet) between you and other people to prevent the spread\xe2\x80\xa6 https://t.co/mdXPjNmyMo'"
2021-12-09 11:15:19,b'@EMA_News NOVAVAX INC.\n\n@WHO @DrTedros @vonderleyen @EmmanuelMacron\n@BorisJohnson @EMA_News @GovCanHealth @TGAgovau\xe2\x80\xa6 https://t.co/Lb0ouIDZhh'
2021-12-09 11:15:18,"b'Today marks one year since the first person in the world received a Covid-19 vaccine. Margaret Keenan, now 91, was\xe2\x80\xa6 https://t.co/EEXzMZyQ9t'"
2021-12-09 11:13:08,b'#SouthAfrica Approves #Coronavirus #Vaccine #Boosters for 18+\n\nhttps://t.co/sBpsKN0rUZ'
2021-12-09 11:12:57,b'793 new cases and 24 new deaths in Latvia \n\n[12:12 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:12:12,"b'The total toll of the confirmed #coronavirus infections in government-held areas has come up to 48,901. #Syria \n\nhttps://t.co/l8v52eyuVC'"
2021-12-09 11:12:03,b'New data from Israel: 90% reduction in death for #booster vaccination (vs not receiving the 3rd shot) among over 84\xe2\x80\xa6 https://t.co/QGmgFe1c9d'
2021-12-09 11:10:51,b'#Puducherry logs 28 Covid cases and 16 recoveries in last 24 hours.\n\nTPR ~ 1.03%.\n\n#pondyfightscorona #COVID19\xe2\x80\xa6 https://t.co/kVLo7n7qgn'
2021-12-09 11:10:29,"b""Health Secretary's oral statement to Parliament on COVID-19 https://t.co/xCWB83bu9w #Covid19  #Covid-19 #Coronavirus  #StayHomeStaySafe"""
2021-12-09 11:09:00,"b'Nepal recorded 211 new cases of COVID-19 on Thursday along with 329 recoveries and two deaths, according to the lat\xe2\x80\xa6 https://t.co/s3Oyqg6zEa'"
2021-12-09 11:08:40,b'BREAKING NEWS:   The Jamaican Variant is on the way.    #BREAKING #NewVariant #Omicron #CovidPlanB #coronavirus\xe2\x80\xa6 https://t.co/l1qOYPFqF7'
2021-12-09 11:08:24,b'Coronavirus Covid-19  Most Impacted Europe Countries - Total Cases\n12/8/2021\n\nMore insights:\xe2\x80\xa6 https://t.co/ZWdVuFsRXV'
2021-12-09 11:08:23,b'COVID-19: What you need to know about the #coronavirus pandemic on 9 December https://t.co/CzFLxsL3hh #COVID19\xe2\x80\xa6 https://t.co/b4SV9lnnIF'
2021-12-09 11:08:16,"b'Coronavirus Update:\n\xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f Total cases: 268,226,895 (+37,302) \xe2\x98\xa3\xef\xb8\x8f\xef\xb8\x8f\n\xe2\x9a\xa0\xef\xb8\x8f Current cases: 21,495,979 (+8,073) \xe2\x9a\xa0\xef\xb8\x8f\n\xe2\x9a\xb0\xef\xb8\x8f Deaths:\xe2\x80\xa6 https://t.co/W22z0v9JDm'"
2021-12-09 11:07:30,b'60 new cases in the United Arab Emirates \n\n[12:07 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic'
2021-12-09 11:06:13,"b""UK could hit 1 mn Omicron cases by month's end: Health minister | Indiablooms - First Portal on Digital News Manage\xe2\x80\xa6 https://t.co/dUPc1YE5tg"""
2021-12-09 11:05:26,b'@FrontImmunol Immunogenicity and safety of COVID-19 subunit vaccine Nanocovax in animal models\xe2\x80\xa6 https://t.co/X7bPxn3JXE'
2021-12-09 11:05:00,"b'Making a case for #boostershots of #coronavirus vaccines, research has shown that a combination of vaccination and\xe2\x80\xa6 https://t.co/425KS1Bmyp'"
2021-12-09 11:04:54,b'Immunogenicity and safety of COVID-19 subunit vaccine Nanocovax in animal models https://t.co/qGa6sVRaZG\xe2\x80\xa6 https://t.co/jzEa4VmRJv'
2021-12-09 11:03:19,b'Day 24 of the virus! Not doing so great! Still more scared of what the vaccine can do than this.\nThere\xe2\x80\x99s no antidot\xe2\x80\xa6 https://t.co/BfduyNTXz1'
2021-12-09 11:02:08,"b'We are watching for signs of plateauing in the global data. We are seeing improvement in a number of countries, but\xe2\x80\xa6 https://t.co/jIDMTEo5Tb'"
2021-12-09 11:01:55,b'Covid-19 in South Korea from 7102 case today.\n(Yesterday 8 December from new high 7174 case.)\n#SouthKorea\xe2\x80\xa6 https://t.co/twSa45RgmZ'
2021-12-09 11:01:52,b'#BREAKING&gt;&gt;&gt;\n\nDaily test positivity rate stands at 1.22%\n\n#covid19 #coronavirus #bangladesh \n\nhttps://t.co/UyTh47w3QV'
2021-12-09 11:01:23,"b'More than 70 per cent of Australians say they want a #coronavirus booster vaccine, a new survey published revealed.\xe2\x80\xa6 https://t.co/sqbkDQqoy7'"
2021-12-09 11:00:53,b'Omicron spreads but severe cases remain low in South Africa @WHOAFRO #Africa #SouthAfrica #COVID19 #Coronavirus\xe2\x80\xa6 https://t.co/JnttDJgwrf'
2021-12-09 11:00:29,b'COVID-19: What you need to know about the #coronavirus pandemic on 9 December https://t.co/AIFDeGbgNI #COVID19 https://t.co/CcsAjHyaP5'
2021-12-09 11:00:18,b'New COVID-19 Data at 2021-12-09 06:00:01 am EST #Coronavirus #COVID19 #COVID_19 https://t.co/LeCiIGMyIZ'
2021-12-09 11:00:01,b'COVID 19 Statistics for Scotland (9/12/2021) for the last 24 hours. Data from @NHS and @ScotGov. #Scotland\xe2\x80\xa6 https://t.co/jMeJl9GM9h'
2021-12-09 10:59:44,b'Dischem Pharmacies in South Africa has issued a mandatory vaccination policy . #dischem #DischemVaccinationPolicy\xe2\x80\xa6 https://t.co/JsuTGt4nO8'
2021-12-09 10:57:40,"b'Omicron scare: Maintain adequate stock of critical drugs, Centre to states\n\n#HealthMinistry #Drugs #OmicronVariant\xe2\x80\xa6 https://t.co/PnB4bLqJUv'"
2021-12-09 10:57:10,"b""Vaccine Makers Rush To Update Their Covid-19 Shots; Here's What We Know\n#COVID19 #vaccines #Omnicron #coronavirus \n\nhttps://t.co/3964P13R5T"""
2021-12-09 10:56:18,"b'@PippaCrerar The resignation of #AllegraStratton, translated by Sooz Kempner\n#ToryChristmasParties #Coronavirus\xe2\x80\xa6 https://t.co/P82CFMfJ5S'"
2021-12-09 10:56:12,"b'@DailyMailUK The resignation of #AllegraStratton, translated by Sooz Kempner\n#ToryChristmasParties #Coronavirus\xe2\x80\xa6 https://t.co/dumhe0PUMF'"
